"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2017/12/10 12:00:28 PM GMT-3","Taller de Desarrollo de Proyectos III - Gabardini","Excelente","Sí","Muy Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Normal","Normal","Por haber sido el primer cuatrimestre que se dictó creo que la experiencia fue muy positiva. La perspectiva de la materia, al tener que interactuar con usuarios y stakeholders reales, la hacen muy muy valiosa. Me gustó y la recomiendo."
"2017/12/10 12:34:51 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer Essaya","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Normal",""
"2017/12/10 12:43:54 PM GMT-3","Teoría de Algoritmos 2 - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2017/12/10 12:44:42 PM GMT-3","Taller de Programación 2 - Veiga","Regular","Sí","Poco Interesantes","Sí","Regulares","Regulares","Normal","Dificil",""
"2017/12/10 1:10:16 PM GMT-3","Computación-Costa","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Muy bueno el curso!"
"2017/12/10 1:14:07 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Normal","Dificil","No se puede pasar la cursada si lograr entender realmente todos los contenidos de la materia. Y la prioridad de todo el cuerpo docente es que esto suceda. Cuentan con un montón de medios para que los alumnos puedan consultar cualquier duda que les surja. Y están atentos a ellos constantemente."
"2017/12/10 1:15:11 PM GMT-3","Computación-Costa","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Muy dificil",""
"2017/12/10 1:24:08 PM GMT-3","Computación-Costa","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Me gustó mucho cursar la materia en el curso de Costa. Me pareció muy buena idea que den Python en vez de pascal como lenguaje. Aprendí mucho."
"2017/12/10 1:53:59 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Normal",""
"2017/12/10 2:16:57 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil",""
"2017/12/10 2:39:35 PM GMT-3","Taller de Programación 2 - Veiga","Muy Bueno","Sí","Muy Interesantes","Sí","No hay clases teóricas","Muy Buenas","Normal","Dificil",""
"2017/12/10 2:57:14 PM GMT-3","Manufactura Integrada por Computadora 2 - Ierache","Malo","Sí","Muy Interesantes","Sí","Malas","Malas","Muy Facil","Muy Fácil","Ochoa es un desastre, te hacía ir un dia a entregar el tp (dárselo en la mano) y despues tenias que ir la próxima a que te lo viera ahí e inventara una corrección en el momento. Si no ibas la segunda vez, no habia corrección directamente. En CIM I fue la misma mecánica, aunque ahi llego al punto de no pasarles la nota a algunos sin ninguna razón aunque fuera inventada.

Las teóricas con las diapositivas del precámbrico eran re tristes. La parte copada la daba Calot, los temas esos eran interesantes y actuales. Como dato de color sobre eso, si hiciéramos un diagrama de Venn sobre los temas de CIM I/II, Fallas I/II, Inteligentes, Robots y Celdas creo que quedaria algo bastante parecido a un único círculo."
"2017/12/10 3:10:21 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2017/12/10 3:24:44 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","No","Muy Interesantes","Sí","Buenas","Muy Buenas","Dificil","Dificil",""
"2017/12/10 3:25:48 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Dificil",""
"2017/12/10 3:28:51 PM GMT-3","Análisis Numérico - Menendez","Muy Bueno","No","Interesantes","Sí","Excelentes","Excelentes","Normal","Muy dificil",""
"2017/12/10 3:44:18 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Dificil","Normal","Creo que el nivel de dificultad del final es elevado, teniendo en cuenta que esos temas se ven en la primera parte de la materia y se dejan de repasar para la fecha del final. Estaria bueno poder tener un parcial y que la materia sea promocionable."
"2017/12/10 3:46:06 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Muy Fácil","El TP no es equiparable a la materia y se hace mucho enfasis en los talleres en vez de ver por completo los temas que se dan para el integrador."
"2017/12/10 4:02:43 PM GMT-3","Análisis Numérico - Tarela","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2017/12/10 4:48:11 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer Essaya","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Dificil","Dificil",""
"2017/12/10 5:08:41 PM GMT-3","Técnicas de Programación Concurrente - Echeverría Garibaldi","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Todo el cuerpo docente dio buenas clases, y ayudó bastante que dieran los encapsulamientos en clases de C++ las system calls que debiamos utilizar para la resolución de los trabajos prácticos"
"2017/12/10 5:21:35 PM GMT-3","Taller de Programación 2 - Veiga","Malo","Sí","Nada Interesantes","Sí","Regulares","Regulares","Dificil","Dificil",""
"2017/12/10 5:34:36 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","No","Muy Buenas","No Hay Clases Prácticas","Dificil","Dificil","El mejor curso para los que quieren aprender los principios básicos de la programación y no van intentando safar."
"2017/12/10 5:37:40 PM GMT-3","Base de Datos - Servetto","Bueno","Sí","Poco Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2017/12/10 5:38:44 PM GMT-3","Administración y Control de Proyectos 1 - Fontela","Bueno","Sí","Poco Interesantes","Sí","Muy Buenas","Regulares","Normal","Normal",""
"2017/12/10 5:40:22 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Muy Interesantes","No","Muy Buenas","Excelentes","Normal","Normal",""
"2017/12/10 5:42:06 PM GMT-3","Computación-Costa","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Muy Dificil","Muy dificil",""
"2017/12/10 5:46:09 PM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Interesantes","No","Muy Buenas","Excelentes","Normal","Dificil","Muy buen curso. Me voy con gran aprendizaje y muy feliz de haber elegido el curso"
"2017/12/10 5:58:39 PM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Muy contento con el curso. Se agradece y destaca la voluntad de los docentes para con nosotros de manera casi ininterrumpida durante todo el cuatrimestre."
"2017/12/10 6:27:38 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Alvaro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil",""
"2017/12/10 6:27:52 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil","Creo que el curso fue mas que beneficioso para mi porque me permitio empezar a desarrollar habilidades que no pense que tenia"
"2017/12/10 6:30:30 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Bueno","Sí","Muy Interesantes","Sí","Malas","Muy Buenas","Normal","Normal",""
"2017/12/10 6:33:52 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Muy buena predisposicion de la profesora a cargo para lograr que el alumno comprenda los temas tratados en clase. "
"2017/12/10 6:37:02 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","No","Buenas","Muy Buenas","Dificil","Muy dificil","Muy didáctico y con un ambiente relajado en que se pueden consultar y exponer las dudas abiertamente "
"2017/12/10 6:48:16 PM GMT-3","Computación-Strobino","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Regulares","Normal","Normal","Estaria bueno trabajar con lenguajes que sean utiles hoy en dia, no como pascal, aunque la base sea parecida. Esta bien armado el curso de Strobino, es progresivo y llega a un nivel muy bueno. "
"2017/12/10 7:14:23 PM GMT-3","Computación-Costa","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2017/12/10 7:51:38 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Dificil","Estoy muy contenta sobre haber participado en éste curso ya que considero que adquirí muchos conocimientos durante una cursda interesante."
"2017/12/10 7:54:45 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Excelentes","Normal","Normal",""
"2017/12/10 8:10:34 PM GMT-3","Computación-Burin","Bueno","Sí","Interesantes","No","Regulares","Buenas","Normal","Normal",""
"2017/12/10 8:13:27 PM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal","El curso fue interesante y la profesora enseñó los temas de manera que era fácil comprenderlos"
"2017/12/10 8:24:27 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer Essaya","Regular","Sí","Poco Interesantes","Sí","Regulares","Regulares","Muy Dificil","Muy dificil",""
"2017/12/10 8:29:55 PM GMT-3","Computación-Jimenez Rey","Bueno","Sí","Poco Interesantes","No","Muy Buenas","Buenas","Dificil","Dificil","Muy buena profesora. Pascal es un idioma viejo y no presente en el mercado laboral, creo que seria mas util ver c, c++ o incluso python. Tambien creo que las entregas semanales podrian ser menos exigentes, ya que el tp en si es bastante exigente."
"2017/12/10 8:37:39 PM GMT-3","Técnicas de Diseño - Pantaleo","Regular","Sí","Interesantes","Sí","Malas","Regulares","Normal","Normal","El problema del curso es que no hay conección directa entre lo que s está dando en la teórica, entre lo que se ve en la práctica y la consigna del trabajo práctico. Asimismo, el tener que hacer la misma consigna de TP utilizando ""3 paradigmas diferentes"" (en lo que la mayoría únicamente tradujo lo que había hecho en el primer TP a los otros dos lenguajes), va en contra de lo enseñado en las clases, ""dependiendo del problema es que se debe decidir el paradigma a utilizar"". Mejor sería tener que hacer distintos trabajos prácticos con consignas orientadas a los tres paradigmas, e incluso podría utilizarse un único lenguaje que presente la posibilidad de utilizar los tres paradigmas a la vez, para así dentro del mismo lenguaje poder saber cómo enfrentar los tres paradigmas sin tener el problema de tener que aprender tres lenguajes, lo que no es el foco de la materia."
"2017/12/10 8:38:10 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Regulares","Muy Buenas","Dificil","Muy dificil","Muchos tps sin mucha explicación y teóricas poco interesantes"
"2017/12/10 8:40:54 PM GMT-3","Taller de Programación 2 - Veiga","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Facil","Dificil","Muy buen curso, excelente para poder aprender herramientas nuevas y practicar la programación. El único ""problema"" (que no se cómo se podría solucionar) es que al finalizar el curso, dependiendo de la parte del trabajo que uno hizo, termina aprendiendo cosas completamente diferentes que los demás compañeros del grupo"
"2017/12/10 8:42:16 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Normal","Muy buen curso, super recomendable!!!"
"2017/12/10 8:46:17 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Dificil","Excelente curso. Felicitaciones!"
"2017/12/10 8:54:03 PM GMT-3","Seminiario de Ing. Informática - Caram","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","No hay TP","Me gustó la materia, es un buen comienzo para ingresar a la temática de la computación cuántica. Lo que cambiaría es, en vez de profundizar tanto en el álgebra al comienzo de la cruzada, realizaría más un repaso general (un poco mas lento que la parte de repaso de computación clásica), para así poder ver mas temas de la computación cuántica, como por ejemplo los protocolos criptográficos, o el uso del algoritmo de Shor y la transformada cuántica de Fourier para romper los algoritmos clásicos de criptografía."
"2017/12/10 9:22:54 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer Essaya","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2017/12/10 9:46:07 PM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Fue un muy buen curso y con mucha participación en las clases presenciales."
"2017/12/10 9:47:04 PM GMT-3","Computación-Burin","Muy Bueno","Sí","Poco Interesantes","Sí","Regulares","Muy Buenas","Normal","Normal","La modalidad del curso es de 2 parciales + TP. Aprobando los 2 parciales y el TP se promociona la materia. El curso es bastante bueno. Los temas no son complejos, aun así hay muy buena predisposición por parte de los dos docentes de la practica en responder consultas tanto vía mail como en clase."
"2017/12/10 10:16:40 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Muy Buenas","Malas","Normal","Normal","Hay algunos temas de final que no se dan con la profundidad necesaria, como concurrencia. Los primeros 3 TPs son demasiado aburridos y simples, mientras que el ultimo es muy bueno y constituye un verdadero desafio y en el unico que se pueden aplicar provechosamente los conceptos vistos en la materia (como patrones de diseño), por ser mas complejo"
"2017/12/10 10:22:19 PM GMT-3","Computación-Cabrera","Regular","Sí","Poco Interesantes","No","Malas","Regulares","Facil","Normal",""
"2017/12/11 12:03:27 AM GMT-3","Introducción a los Sistemas Inteligentes - Ochoa","Bueno","Sí","Muy Interesantes","Sí","Regulares","Regulares","Facil","Normal","Hay desprolijidades. La profesora faltó al primer parcial, a veces la práctica empezaba muy tarde. No me parece tan bueno que te hagan elegir el dataset para el final a vos ya que es arbitrario cuáles les gustan y cuáles no. Creo que estaría bueno actualizar las herramientas y sacar todo lo de sistemas expertos que ya se ve en otra materia."
"2017/12/11 12:44:58 AM GMT-3","Análisis Numérico - Schwarz","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2017/12/11 8:14:21 AM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Interesantes","No","Muy Buenas","Muy Buenas","Dificil","Dificil","Muy exigente y a la vez se aprende mucho "
"2017/12/11 9:25:40 AM GMT-3","Algoritmos y Programación 1 - Mendez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal","Cursé sólo en cátedra Méndez, pero no necesito más para decir que es la mejor lejos, para los que no sabemos y los que sí programar"
"2017/12/11 9:41:47 AM GMT-3","Computación-Arriazu","Bueno","Sí","Interesantes","No","Buenas","Buenas","Muy Facil","No hay TP",""
"2017/12/11 10:18:07 AM GMT-3","Organización de Datos - Argerich","Excelente","No","Muy Interesantes","Sí","Excelentes","Muy Buenas","Muy Dificil","Muy dificil",""
"2017/12/11 10:36:06 AM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil","Aprendi un monton y todos los profes siempre dispuestos a consultar dudas.Lo unico que no me gusto mucho fue las teoricas en presentaciones de power point,es dificil seguirlos,tomar nota y prestar atencion a la clase,si me parece excelente el uso del proyector para ver como trabajan los profes en sus equipos."
"2017/12/11 10:56:26 AM GMT-3","Computación-Costa","Malo","No","Poco Interesantes","Sí","Regulares","Regulares","Muy Dificil","Muy dificil",""
"2017/12/11 11:19:14 AM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Excelente","Sí","Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Contenidos muy actualizados, muy buenas clases y predisposición del docente. Buen equilibrio entre contenido y trabajo fuera de clase. Recomiendo mucho la materia"
